scenario,agent_id,hour,vulnerability_score,age_bucket,cell_x,cell_y,raw_heat,effective_exposure,in_shelter,shelter_building_id
baseline,51,19,0.2061884568547753,adult,11,0,1.2658,1.2658,0,
baseline,52,19,0.31853752554381776,adult,6,8,0.7814,0.7814,0,
baseline,53,19,0.2638404878487771,adult,18,9,0.7594,0.7594,0,
baseline,54,19,0.21400695401395703,adult,1,3,0.9766,0.9766,0,
baseline,55,19,0.3026292881022382,adult,0,2,1.2841,1.2841,0,
baseline,56,19,0.7372548908762495,elderly,13,1,1.2338,1.2338,0,
baseline,57,19,0.2208870448850433,adult,7,2,1.3384,1.3384,0,
baseline,58,19,0.3144823244892736,adult,4,5,0.992,0.992,0,
baseline,59,19,0.22063955497119142,adult,11,0,1.2658,1.2658,0,
baseline,60,19,0.5166058535491507,child,17,4,0.9605,0.9605,0,
baseline,61,19,0.23464792877787313,adult,14,1,1.4103,1.4103,0,
baseline,62,19,0.7780271499327811,elderly,0,0,1.3221,1.3221,0,
baseline,63,19,0.7701272985546185,elderly,7,5,0.9847,0.9847,0,
baseline,64,19,0.260395348860413,adult,17,5,1.029,1.029,0,
baseline,65,19,0.18124989624959473,adult,15,9,0.7542,0.7542,0,
baseline,66,19,0.7479987221088478,elderly,7,8,0.7746,0.7746,0,
baseline,67,19,0.2747694705910339,adult,2,4,1.0108,1.0108,0,
baseline,68,19,0.2623728676439467,adult,16,0,1.2001,1.2001,0,
baseline,69,19,0.3475954363017591,adult,11,6,0.9429,0.9429,0,
baseline,70,19,0.18683697056304266,adult,5,9,0.7748,0.7748,0,
baseline,71,19,0.2252873014963322,adult,6,5,0.9607,0.9607,0,
baseline,72,19,0.3073174185068305,adult,4,7,0.7607,0.7607,0,
baseline,73,19,0.28651314785661347,adult,19,2,1.351,1.351,0,
baseline,74,19,0.7497164804572996,elderly,0,9,0.8267,0.8267,0,
baseline,75,19,0.8576126643135189,elderly,15,3,1.0728,1.0728,0,
baseline,76,19,0.24339714453787592,adult,1,5,1.046,1.046,0,
baseline,77,19,0.5658695094941405,child,5,2,1.2167,1.2167,0,
baseline,78,19,0.2557292455827229,adult,19,0,1.2338,1.2338,0,
baseline,79,19,0.31274852127145286,adult,5,5,0.99,0.99,0,
baseline,80,19,0.24192319037630758,adult,1,2,1.2736,1.2736,0,
baseline,81,19,0.7495257436955758,elderly,19,4,1.0027,1.0027,0,
baseline,82,19,0.2094635281564155,adult,15,1,1.3158,1.3158,0,
baseline,83,19,0.2368250785688548,adult,14,2,1.2809,1.2809,0,
baseline,84,19,0.7597628712547879,elderly,2,8,0.8118,0.8118,0,
baseline,85,19,0.2134449412553841,adult,12,6,0.9584,0.9584,0,
baseline,86,19,0.26029034175119803,adult,5,4,1.0566,1.0566,0,
baseline,87,19,0.8739793646798583,elderly,8,7,0.7754,0.7754,0,
baseline,88,19,0.23068402377938965,adult,19,9,0.8087,0.8087,0,
baseline,89,19,0.21593278881496686,adult,14,2,1.2809,1.2809,0,
baseline,90,19,0.7286621276353521,elderly,11,9,0.7591,0.7591,0,
baseline,91,19,0.2651344904420061,adult,19,4,1.0027,1.0027,0,
baseline,92,19,0.20377115206369537,adult,15,3,1.0728,1.0728,0,
baseline,93,19,0.20132533923371512,adult,3,8,0.7987,0.7987,0,
baseline,94,19,0.7049720665964455,elderly,2,9,0.8277,0.8277,0,
baseline,95,19,0.25100462370739207,adult,16,0,1.2001,1.2001,0,
baseline,96,19,0.4955828490431283,child,6,6,0.9946,0.9946,0,
baseline,97,19,0.27283994893939245,adult,19,2,1.351,1.351,0,
baseline,98,19,0.21712454129440448,adult,16,8,0.795,0.795,0,
baseline,99,19,0.7185461557640977,elderly,8,6,0.9781,0.9781,0,
baseline,100,19,0.4754623971272218,child,14,3,1.0009,1.0009,0,
baseline,101,19,0.814329171491318,elderly,8,2,1.3244,1.3244,0,
baseline,102,19,0.9382392363354756,elderly,0,9,0.8267,0.8267,0,
baseline,103,19,0.30010692589416543,adult,0,1,1.3697,1.3697,0,
baseline,104,19,0.8126300272600911,elderly,4,5,0.992,0.992,0,
baseline,105,19,0.23441354547710377,adult,18,7,0.8533,0.8533,0,
baseline,106,19,0.5066140359967927,child,5,4,1.0566,1.0566,0,
baseline,107,19,0.5631658536919568,child,2,2,1.2605,1.2605,0,
baseline,108,19,0.23073770055214435,adult,5,1,1.2494,1.2494,0,
baseline,109,19,0.29657377246189087,adult,13,3,0.9106,0.9106,0,
baseline,110,19,0.27279255604127917,adult,4,8,0.8467,0.8467,0,
baseline,111,19,0.5291861555650081,child,16,6,1.0612,1.0612,0,
baseline,112,19,0.8908951292054481,elderly,9,5,1.2918,1.2918,0,
baseline,113,19,0.5158957569432061,child,7,8,0.7746,0.7746,0,
baseline,114,19,0.8593264155201461,elderly,17,5,1.029,1.029,0,
baseline,115,19,0.32052011433136096,adult,14,4,1.0336,1.0336,0,
baseline,116,19,0.5844185905950111,child,5,7,0.8579,0.8579,0,
baseline,117,19,0.24225311600942953,adult,12,6,0.9584,0.9584,0,
baseline,118,19,0.2089072670144541,adult,13,2,1.257,1.257,0,
baseline,119,19,0.9022295288833049,elderly,6,5,0.9607,0.9607,0,
baseline,120,19,0.5289935218684951,child,19,3,1.07,1.07,0,
baseline,121,19,0.42582414868915897,adult,4,4,0.97,0.97,0,
baseline,122,19,0.321155028793213,adult,1,9,0.8269,0.8269,0,
baseline,123,19,0.6995000220419753,child,17,9,0.8146,0.8146,0,
baseline,124,19,0.562529225395729,child,15,5,0.9878,0.9878,0,
baseline,125,19,0.8475195178808403,elderly,3,1,1.2926,1.2926,0,
baseline,126,19,0.5540215869676903,child,13,5,1.0029,1.0029,0,
baseline,127,19,0.766520446349269,elderly,19,5,1.0522,1.0522,0,
baseline,128,19,0.7416409671545062,elderly,14,9,0.8185,0.8185,0,
baseline,129,19,0.1865474786824886,adult,2,9,0.8277,0.8277,0,
baseline,130,19,0.5991072876975088,child,17,0,1.3815,1.3815,0,
baseline,131,19,0.6713434192845964,child,15,6,0.8777,0.8777,0,
baseline,132,19,0.26809246029419453,adult,4,2,1.3343,1.3343,0,
baseline,133,19,0.22890676933880374,adult,14,6,1.0011,1.0011,0,
baseline,134,19,0.21223556584054845,adult,0,4,1.0766,1.0766,0,
baseline,135,19,0.4871906993496808,child,10,7,0.8491,0.8491,0,
baseline,136,19,0.5813838397364346,child,4,7,0.7607,0.7607,0,
baseline,137,19,0.1834367475007917,adult,8,6,0.9781,0.9781,0,
baseline,138,19,0.30240291417804127,adult,16,4,0.977,0.977,0,
baseline,139,19,0.28188702499195395,adult,19,1,1.3268,1.3268,0,
baseline,140,19,0.3042444979413341,adult,5,7,0.8579,0.8579,0,
baseline,141,19,0.2410183959966361,adult,19,6,0.9484,0.9484,0,
baseline,142,19,0.25779477773074466,adult,18,3,0.9837,0.9837,0,
baseline,143,19,0.2024052019176551,adult,11,9,0.7591,0.7591,0,
baseline,144,19,0.8349906142726966,elderly,18,3,0.9837,0.9837,0,
baseline,145,19,0.23016660216907392,adult,16,2,1.3463,1.3463,0,
baseline,146,19,0.22633729077264053,adult,0,0,1.3221,1.3221,0,
baseline,147,19,0.18671782350320223,adult,14,2,1.2809,1.2809,0,
baseline,148,19,0.3265717377596302,adult,15,3,1.0728,1.0728,0,
baseline,149,19,0.5931363866533521,child,11,5,1.2703,1.2703,0,
baseline,150,19,0.33786967348278196,adult,11,0,1.2658,1.2658,0,
baseline,151,19,0.24434311120662164,adult,18,0,1.3327,1.3327,0,
baseline,152,19,0.3131721899623074,adult,13,4,1.1052,1.1052,0,
baseline,153,19,0.30482733918353766,adult,16,9,0.7726,0.7726,0,
baseline,154,19,0.5207407229993698,child,18,3,0.9837,0.9837,0,
baseline,155,19,0.2698840835350667,adult,9,4,1.2383,1.2383,0,
baseline,156,19,0.21854549526592404,adult,10,8,0.7869,0.7869,0,
baseline,157,19,0.7800885741958227,elderly,3,3,1.0103,1.0103,0,
baseline,158,19,0.22376698635368497,adult,8,9,0.7928,0.7928,0,
baseline,159,19,0.2490942753506871,adult,10,1,1.4284,1.4284,0,
baseline,160,19,0.23909707064169694,adult,17,2,1.2952,1.2952,0,
baseline,161,19,0.26816184340335836,adult,14,4,1.0336,1.0336,0,
baseline,162,19,0.5590101392326462,child,10,2,1.2893,1.2893,0,
baseline,163,19,0.2586620552478868,adult,13,3,0.9106,0.9106,0,
baseline,164,19,0.21874748549033007,adult,13,3,0.9106,0.9106,0,
baseline,165,19,0.26806801780654776,adult,2,6,1.0513,1.0513,0,
baseline,166,19,0.31453748099041595,adult,7,6,1.0159,1.0159,0,
baseline,167,19,0.5571003562232809,child,18,2,1.2572,1.2572,0,
baseline,168,19,0.28556981755657285,adult,9,6,1.0315,1.0315,0,
baseline,169,19,0.20289864310003097,adult,10,4,1.1927,1.1927,0,
baseline,170,19,0.2591235835153987,adult,9,8,0.7175,0.7175,0,
baseline,171,19,0.5403518780488572,child,0,1,1.3697,1.3697,0,
baseline,172,19,0.19710832762003697,adult,16,6,1.0612,1.0612,0,
baseline,173,19,0.7370654202189683,elderly,3,9,0.8596,0.8596,0,
baseline,174,19,0.5944522686442528,child,19,1,1.3268,1.3268,0,
baseline,175,19,0.27508362578769247,adult,1,1,1.3543,1.3543,0,
baseline,176,19,0.19711151507617047,adult,10,0,1.2489,1.2489,0,
baseline,177,19,0.2626617426734974,adult,4,7,0.7607,0.7607,0,
baseline,178,19,0.2950995521960962,adult,4,5,0.992,0.992,0,
baseline,179,19,0.3774069229558558,adult,16,4,0.977,0.977,0,
baseline,180,19,0.7054964868146433,elderly,16,9,0.7726,0.7726,0,
baseline,181,19,0.5168708354178837,child,17,2,1.2952,1.2952,0,
baseline,182,19,0.22452710037794926,adult,13,6,1.0122,1.0122,0,
baseline,183,19,0.24281444929542967,adult,18,7,0.8533,0.8533,0,
baseline,184,19,0.20656651882118987,adult,19,7,0.8084,0.8084,0,
baseline,185,19,0.895735664587469,elderly,11,0,1.2658,1.2658,0,
baseline,186,19,0.26608149821206883,adult,12,1,1.2659,1.2659,0,
baseline,187,19,0.22885027121419005,adult,3,0,1.2744,1.2744,0,
baseline,188,19,0.25818280463696514,adult,11,4,1.1599,1.1599,0,
baseline,189,19,0.25124888164635667,adult,4,8,0.8467,0.8467,0,
baseline,190,19,0.7388637748744878,elderly,2,6,1.0513,1.0513,0,
baseline,191,19,0.24355609940976028,adult,6,7,0.8305,0.8305,0,
baseline,192,19,0.2622858672661557,adult,0,6,1.0067,1.0067,0,
baseline,193,19,0.3114225338599181,adult,2,8,0.8118,0.8118,0,
baseline,194,19,0.7432938913438611,child,9,2,1.3819,1.3819,0,
baseline,195,19,0.26317722516719005,adult,9,8,0.7175,0.7175,0,
baseline,196,19,0.2246770526955429,adult,12,6,0.9584,0.9584,0,
baseline,197,19,0.5584044178321356,child,9,9,0.8181,0.8181,0,
baseline,198,19,0.2514953170246483,adult,7,5,0.9847,0.9847,0,
baseline,199,19,0.2899733601941726,adult,16,2,1.3463,1.3463,0,
baseline,200,19,0.25622285847923476,adult,6,5,0.9607,0.9607,0,
baseline,201,19,0.4521031631709903,adult,19,0,1.2338,1.2338,0,
baseline,202,19,0.1634121024151908,adult,19,6,0.9484,0.9484,0,
baseline,203,19,0.5626995559129596,child,13,0,1.3459,1.3459,0,
baseline,204,19,0.327120941806494,adult,13,9,0.6948,0.6948,0,
baseline,205,19,0.7857123878054436,elderly,5,9,0.7748,0.7748,0,
baseline,206,19,0.5939394270629585,child,2,6,1.0513,1.0513,0,
baseline,207,19,0.28709923820747085,adult,12,3,1.3163,1.3163,0,
baseline,208,19,0.39542716557746904,adult,19,1,1.3268,1.3268,0,
baseline,209,19,0.27359697560694635,adult,2,3,0.9372,0.9372,0,
baseline,210,19,0.9020130166851742,elderly,2,7,0.7634,0.7634,0,
baseline,211,19,0.2713101047676122,adult,9,5,1.2918,1.2918,0,
baseline,212,19,0.24736743242291168,adult,10,8,0.7869,0.7869,0,
baseline,213,19,0.6794396779816514,elderly,17,0,1.3815,1.3815,0,
baseline,214,19,0.30091251551864373,adult,0,2,1.2841,1.2841,0,
baseline,215,19,0.21670540748307351,adult,19,1,1.3268,1.3268,0,
baseline,216,19,0.3687606793764565,adult,1,5,1.046,1.046,0,
baseline,217,19,0.2538767051714499,adult,5,4,1.0566,1.0566,0,
baseline,218,19,0.2824197149857894,adult,0,5,1.0047,1.0047,0,
baseline,219,19,0.5636693672210529,child,5,1,1.2494,1.2494,0,
baseline,220,19,0.6948217456126036,child,9,7,0.8141,0.8141,0,
baseline,221,19,0.8780226911713226,elderly,14,5,0.9594,0.9594,0,
baseline,222,19,0.30180138271631185,adult,6,7,0.8305,0.8305,0,
baseline,223,19,0.19113770908623962,adult,2,0,1.296,1.296,0,
baseline,224,19,0.22956484340680797,adult,14,8,0.8097,0.8097,0,
baseline,225,19,0.2188924625952585,adult,9,9,0.8181,0.8181,0,
baseline,226,19,0.688413136429157,elderly,15,6,0.8777,0.8777,0,
baseline,227,19,0.7561906848382751,elderly,4,7,0.7607,0.7607,0,
baseline,228,19,0.566836488720734,child,11,3,1.2014,1.2014,0,
baseline,229,19,0.5049212893202911,child,1,3,0.9766,0.9766,0,
baseline,230,19,0.2379441270070261,adult,4,6,1.0306,1.0306,0,
baseline,231,19,0.21828841423349848,adult,4,7,0.7607,0.7607,0,
baseline,232,19,0.1839452306394218,adult,15,4,1.0362,1.0362,0,
baseline,233,19,0.29492040259128455,adult,7,2,1.3384,1.3384,0,
baseline,234,19,0.29013491932937124,adult,3,6,1.0021,1.0021,0,
baseline,235,19,0.34669130855252334,adult,12,9,0.7277,0.7277,0,
baseline,236,19,0.28232450555661204,adult,10,0,1.2489,1.2489,0,
baseline,237,19,0.5757509116895175,child,1,1,1.3543,1.3543,0,
baseline,238,19,0.5403723756597331,child,9,3,1.1996,1.1996,0,
baseline,239,19,0.5952182201485263,child,13,5,1.0029,1.0029,0,
baseline,0,20,0.5380812195557422,child,10,1,1.0847,1.0847,0,
baseline,1,20,0.5438885528571922,child,19,8,0.5271,0.5271,0,
baseline,2,20,0.7202561588196462,elderly,7,2,1.0863,1.0863,0,
baseline,3,20,0.216473321571373,adult,17,0,1.1229,1.1229,0,
baseline,4,20,0.179291256914281,adult,11,0,1.0674,1.0674,0,
baseline,5,20,0.7742080791371789,elderly,7,1,1.0007,1.0007,0,
baseline,6,20,0.6860132284779408,elderly,0,1,1.1035,1.1035,0,
baseline,7,20,0.24933523196076668,adult,14,2,1.0142,1.0142,0,
baseline,8,20,0.6343234811450121,child,5,0,0.9923,0.9923,0,
baseline,9,20,0.2937927377360272,adult,5,5,0.7796,0.7796,0,
baseline,10,20,0.29067965400666446,adult,16,3,0.7862,0.7862,0,
baseline,11,20,0.29337902378575376,adult,9,5,1.0213,1.0213,0,
baseline,12,20,0.2580821854764632,adult,6,9,0.5076,0.5076,0,
baseline,13,20,0.23208808428151181,adult,18,4,0.8388,0.8388,0,
baseline,14,20,0.22746461649058938,adult,17,9,0.6052,0.6052,0,
baseline,15,20,0.4919996898463789,child,14,8,0.6007,0.6007,0,
baseline,16,20,0.7297879386484595,child,1,4,0.678,0.678,0,
baseline,17,20,0.6910243835711712,elderly,15,0,1.0525,1.0525,0,
baseline,18,20,0.27290224990437284,adult,19,9,0.5711,0.5711,0,
baseline,19,20,0.5918994514851882,child,7,5,0.8181,0.8181,0,
baseline,20,20,0.20000931813748296,adult,13,7,0.5504,0.5504,0,
baseline,21,20,0.2566225962051309,adult,15,2,1.0653,1.0653,0,
baseline,22,20,0.2636593411524598,adult,0,6,0.7415,0.7415,0,
baseline,23,20,0.6949427075347202,child,14,5,0.7728,0.7728,0,
baseline,24,20,0.36652485810151314,adult,7,5,0.8181,0.8181,0,
baseline,25,20,0.2443193234562278,adult,1,0,1.04,1.04,0,
baseline,26,20,0.3010033863387559,adult,1,8,0.5453,0.5453,0,
baseline,27,20,0.264862699158784,adult,8,0,1.0191,1.0191,0,
baseline,28,20,0.25879019854094,adult,1,8,0.5453,0.5453,0,
baseline,29,20,0.31974955111962444,adult,0,8,0.5502,0.5502,0,
baseline,30,20,0.1555928571749553,adult,15,6,0.6463,0.6463,0,
baseline,31,20,0.548458082951535,child,16,4,0.7264,0.7264,0,
baseline,32,20,0.2544761312097897,adult,6,4,0.6488,0.6488,0,
baseline,33,20,0.3227939887511161,adult,15,9,0.5258,0.5258,0,
baseline,34,20,0.6558716694259125,child,14,8,0.6007,0.6007,0,
baseline,35,20,0.5492700374659585,child,9,6,0.8281,0.8281,0,
baseline,36,20,0.28742961388729216,adult,0,2,1.0005,1.0005,0,
baseline,37,20,0.862770385621313,elderly,3,5,0.7424,0.7424,0,
baseline,38,20,0.23693857704201632,adult,0,6,0.7415,0.7415,0,
baseline,39,20,0.2454791545887237,adult,5,9,0.5289,0.5289,0,
baseline,40,20,0.583334998890488,child,9,3,1.1284,1.1284,0,
baseline,41,20,0.2636638551640602,adult,5,4,0.7816,0.7816,0,
baseline,42,20,0.9350941601422765,elderly,11,7,0.5082,0.5082,0,
baseline,43,20,0.21562936030731708,adult,19,8,0.5271,0.5271,0,
baseline,44,20,0.5397436170004551,child,14,1,1.0522,1.0522,0,
baseline,45,20,0.18354442553252845,adult,0,1,1.1035,1.1035,0,
baseline,46,20,0.27255587776068274,adult,19,1,1.0525,1.0525,0,
baseline,47,20,0.30152879677991906,adult,11,3,1.0786,1.0786,0,
baseline,48,20,0.2424720207354753,adult,11,9,0.5066,0.5066,0,
baseline,49,20,0.7645513584523809,elderly,17,5,0.8104,0.8104,0,
baseline,50,20,0.41514306586559097,adult,9,7,0.4827,0.4827,0,
baseline,51,20,0.2061884568547753,adult,9,2,1.0866,1.0866,0,
baseline,52,20,0.31853752554381776,adult,5,9,0.5289,0.5289,0,
baseline,53,20,0.2638404878487771,adult,14,7,0.5834,0.5834,0,
baseline,54,20,0.21400695401395703,adult,0,1,1.1035,1.1035,0,
baseline,55,20,0.3026292881022382,adult,0,1,1.1035,1.1035,0,
baseline,56,20,0.7372548908762495,elderly,10,0,1.0173,1.0173,0,
baseline,57,20,0.2208870448850433,adult,6,0,1.0551,1.0551,0,
baseline,58,20,0.3144823244892736,adult,7,7,0.5646,0.5646,0,
baseline,59,20,0.22063955497119142,adult,14,1,1.0522,1.0522,0,
baseline,60,20,0.5166058535491507,child,17,2,1.0085,1.0085,0,
baseline,61,20,0.23464792877787313,adult,12,0,1.0962,1.0962,0,
baseline,62,20,0.7780271499327811,elderly,0,1,1.1035,1.1035,0,
baseline,63,20,0.7701272985546185,elderly,7,4,0.798,0.798,0,
baseline,64,20,0.260395348860413,adult,17,6,0.705,0.705,0,
baseline,65,20,0.18124989624959473,adult,18,7,0.6701,0.6701,0,
baseline,66,20,0.7479987221088478,elderly,6,9,0.5076,0.5076,0,
baseline,67,20,0.2747694705910339,adult,0,5,0.6987,0.6987,0,
baseline,68,20,0.2623728676439467,adult,16,0,1.0509,1.0509,0,
baseline,69,20,0.3475954363017591,adult,14,2,1.0142,1.0142,0,
baseline,70,20,0.18683697056304266,adult,5,7,0.5979,0.5979,0,
baseline,71,20,0.2252873014963322,adult,7,4,0.798,0.798,0,
baseline,72,20,0.3073174185068305,adult,3,4,0.7502,0.7502,0,
baseline,73,20,0.28651314785661347,adult,19,4,0.7032,0.7032,0,
baseline,74,20,0.7497164804572996,elderly,0,9,0.5645,0.5645,0,
baseline,75,20,0.8576126643135189,elderly,12,4,0.9272,0.9272,0,
baseline,76,20,0.24339714453787592,adult,3,4,0.7502,0.7502,0,
baseline,77,20,0.5658695094941405,child,6,5,0.8097,0.8097,0,
baseline,78,20,0.2557292455827229,adult,19,1,1.0525,1.0525,0,
baseline,79,20,0.31274852127145286,adult,5,4,0.7816,0.7816,0,
baseline,80,20,0.24192319037630758,adult,0,0,1.0875,1.0875,0,
baseline,81,20,0.7495257436955758,elderly,19,7,0.5744,0.5744,0,
baseline,82,20,0.2094635281564155,adult,16,1,1.0461,1.0461,0,
baseline,83,20,0.2368250785688548,adult,14,1,1.0522,1.0522,0,
baseline,84,20,0.7597628712547879,elderly,2,8,0.549,0.549,0,
baseline,85,20,0.2134449412553841,adult,9,6,0.8281,0.8281,0,
baseline,86,20,0.26029034175119803,adult,8,5,1.1009,1.1009,0,
baseline,87,20,0.8739793646798583,elderly,11,9,0.5066,0.5066,0,
baseline,88,20,0.23068402377938965,adult,19,6,0.6704,0.6704,0,
baseline,89,20,0.21593278881496686,adult,13,1,1.067,1.067,0,
baseline,90,20,0.7286621276353521,elderly,15,7,0.4574,0.4574,0,
baseline,91,20,0.2651344904420061,adult,17,1,1.0742,1.0742,0,
baseline,92,20,0.20377115206369537,adult,15,6,0.6463,0.6463,0,
baseline,93,20,0.20132533923371512,adult,4,4,0.739,0.739,0,
baseline,94,20,0.7049720665964455,elderly,0,7,0.4769,0.4769,0,
baseline,95,20,0.25100462370739207,adult,15,1,0.979,0.979,0,
baseline,96,20,0.4955828490431283,child,6,6,0.867,0.867,0,
baseline,97,20,0.27283994893939245,adult,17,0,1.1229,1.1229,0,
baseline,98,20,0.21712454129440448,adult,17,6,0.705,0.705,0,
baseline,99,20,0.7185461557640977,elderly,4,9,0.5633,0.5633,0,
baseline,100,20,0.4754623971272218,child,11,2,1.0608,1.0608,0,
baseline,101,20,0.814329171491318,elderly,9,3,1.1284,1.1284,0,
baseline,102,20,0.9382392363354756,elderly,1,9,0.5595,0.5595,0,
baseline,103,20,0.30010692589416543,adult,2,0,0.9677,0.9677,0,
baseline,104,20,0.8126300272600911,elderly,4,6,0.8639,0.8639,0,
baseline,105,20,0.23441354547710377,adult,19,7,0.5744,0.5744,0,
baseline,106,20,0.5066140359967927,child,3,1,1.0266,1.0266,0,
baseline,107,20,0.5631658536919568,child,2,4,0.768,0.768,0,
baseline,108,20,0.23073770055214435,adult,9,1,1.0692,1.0692,0,
baseline,109,20,0.29657377246189087,adult,13,5,0.7379,0.7379,0,
baseline,110,20,0.27279255604127917,adult,0,7,0.4769,0.4769,0,
baseline,111,20,0.5291861555650081,child,17,7,0.588,0.588,0,
baseline,112,20,0.8908951292054481,elderly,6,6,0.867,0.867,0,
baseline,113,20,0.5158957569432061,child,7,7,0.5646,0.5646,0,
baseline,114,20,0.8593264155201461,elderly,14,8,0.6007,0.6007,0,
baseline,115,20,0.32052011433136096,adult,12,3,0.9927,0.9927,0,
baseline,116,20,0.5844185905950111,child,4,8,0.5391,0.5391,0,
baseline,117,20,0.24225311600942953,adult,10,7,0.5808,0.5808,0,
baseline,118,20,0.2089072670144541,adult,12,0,1.0962,1.0962,0,
baseline,119,20,0.9022295288833049,elderly,7,4,0.798,0.798,0,
baseline,120,20,0.5289935218684951,child,15,2,1.0653,1.0653,0,
baseline,121,20,0.42582414868915897,adult,7,2,1.0863,1.0863,0,
baseline,122,20,0.321155028793213,adult,0,9,0.5645,0.5645,0,
baseline,123,20,0.6995000220419753,child,19,9,0.5711,0.5711,0,
baseline,124,20,0.562529225395729,child,16,5,0.6868,0.6868,0,
baseline,125,20,0.8475195178808403,elderly,2,0,0.9677,0.9677,0,
baseline,126,20,0.5540215869676903,child,15,7,0.4574,0.4574,0,
baseline,127,20,0.766520446349269,elderly,19,1,1.0525,1.0525,0,
baseline,128,20,0.7416409671545062,elderly,16,9,0.5412,0.5412,0,
baseline,129,20,0.1865474786824886,adult,3,6,0.7815,0.7815,0,
baseline,130,20,0.5991072876975088,child,16,3,0.7862,0.7862,0,
baseline,131,20,0.6713434192845964,child,15,2,1.0653,1.0653,0,
baseline,132,20,0.26809246029419453,adult,3,2,1.0634,1.0634,0,
baseline,133,20,0.22890676933880374,adult,13,7,0.5504,0.5504,0,
baseline,134,20,0.21223556584054845,adult,2,2,1.0349,1.0349,0,
baseline,135,20,0.4871906993496808,child,10,6,0.7307,0.7307,0,
baseline,136,20,0.5813838397364346,child,3,6,0.7815,0.7815,0,
baseline,137,20,0.1834367475007917,adult,5,3,0.7967,0.7967,0,
baseline,138,20,0.30240291417804127,adult,15,5,0.806,0.806,0,
baseline,139,20,0.28188702499195395,adult,18,4,0.8388,0.8388,0,
baseline,140,20,0.3042444979413341,adult,4,8,0.5391,0.5391,0,
baseline,141,20,0.2410183959966361,adult,19,5,0.7232,0.7232,0,
baseline,142,20,0.25779477773074466,adult,18,5,0.7843,0.7843,0,
baseline,143,20,0.2024052019176551,adult,11,9,0.5066,0.5066,0,
baseline,144,20,0.8349906142726966,elderly,19,3,0.8257,0.8257,0,
baseline,145,20,0.23016660216907392,adult,16,3,0.7862,0.7862,0,
baseline,146,20,0.22633729077264053,adult,0,0,1.0875,1.0875,0,
baseline,147,20,0.18671782350320223,adult,16,0,1.0509,1.0509,0,
baseline,148,20,0.3265717377596302,adult,16,0,1.0509,1.0509,0,
baseline,149,20,0.5931363866533521,child,13,6,0.7433,0.7433,0,
baseline,150,20,0.33786967348278196,adult,9,3,1.1284,1.1284,0,
baseline,151,20,0.24434311120662164,adult,15,0,1.0525,1.0525,0,
baseline,152,20,0.3131721899623074,adult,15,4,0.7222,0.7222,0,
baseline,153,20,0.30482733918353766,adult,17,9,0.6052,0.6052,0,
baseline,154,20,0.5207407229993698,child,19,2,1.0545,1.0545,0,
baseline,155,20,0.2698840835350667,adult,8,4,1.0525,1.0525,0,
baseline,156,20,0.21854549526592404,adult,10,6,0.7307,0.7307,0,
baseline,157,20,0.7800885741958227,elderly,1,4,0.678,0.678,0,
baseline,158,20,0.22376698635368497,adult,7,8,0.5151,0.5151,0,
baseline,159,20,0.2490942753506871,adult,13,2,1.12,1.12,0,
baseline,160,20,0.23909707064169694,adult,18,5,0.7843,0.7843,0,
baseline,161,20,0.26816184340335836,adult,11,2,1.0608,1.0608,0,
baseline,162,20,0.5590101392326462,child,8,3,0.9239,0.9239,0,
baseline,163,20,0.2586620552478868,adult,14,3,0.8083,0.8083,0,
baseline,164,20,0.21874748549033007,adult,15,6,0.6463,0.6463,0,
baseline,165,20,0.26806801780654776,adult,3,5,0.7424,0.7424,0,
baseline,166,20,0.31453748099041595,adult,11,6,0.7562,0.7562,0,
baseline,167,20,0.5571003562232809,child,19,3,0.8257,0.8257,0,
baseline,168,20,0.28556981755657285,adult,9,8,0.4929,0.4929,0,
baseline,169,20,0.20289864310003097,adult,11,6,0.7562,0.7562,0,
baseline,170,20,0.2591235835153987,adult,7,7,0.5646,0.5646,0,
baseline,171,20,0.5403518780488572,child,1,0,1.04,1.04,0,
baseline,172,20,0.19710832762003697,adult,18,4,0.8388,0.8388,0,
baseline,173,20,0.7370654202189683,elderly,4,6,0.8639,0.8639,0,
baseline,174,20,0.5944522686442528,child,18,3,0.7698,0.7698,0,
baseline,175,20,0.27508362578769247,adult,2,3,0.7737,0.7737,0,
baseline,176,20,0.19711151507617047,adult,12,0,1.0962,1.0962,0,
baseline,177,20,0.2626617426734974,adult,4,3,0.7708,0.7708,0,
baseline,178,20,0.2950995521960962,adult,3,3,0.761,0.761,0,
baseline,179,20,0.3774069229558558,adult,18,2,0.9775,0.9775,0,
baseline,180,20,0.7054964868146433,elderly,18,8,0.498,0.498,0,
baseline,181,20,0.5168708354178837,child,16,0,1.0509,1.0509,0,
baseline,182,20,0.22452710037794926,adult,11,4,1.0607,1.0607,0,
baseline,183,20,0.24281444929542967,adult,16,4,0.7264,0.7264,0,
baseline,184,20,0.20656651882118987,adult,17,6,0.705,0.705,0,
baseline,185,20,0.895735664587469,elderly,12,0,1.0962,1.0962,0,
baseline,186,20,0.26608149821206883,adult,10,0,1.0173,1.0173,0,
baseline,187,20,0.22885027121419005,adult,0,3,0.8134,0.8134,0,
baseline,188,20,0.25818280463696514,adult,8,1,1.0391,1.0391,0,
baseline,189,20,0.25124888164635667,adult,5,7,0.5979,0.5979,0,
